Company_Name,GHG_emissions_tCO2e,Water_usage_m3,Waste_generation_tons,Energy_efficiency_score,Renewable_energy_usage_percentage,Labor_practices_and_human_rights,Health_and_safety_performance,Community_engagement_and_development,Board_composition_and_diversity,Executive_compensation_and_accountability,Investment,Income,Profit
Global Energy,346.4121767626959,3479.9314529753506,68.87441388574885,85.29263838545813,27.714435187335983,33.0991947603403,84.24569861184136,12.616959014873675,78.99747595698334,9.716468196596551,425.2443504089883,1176.9923038876473,751.7479534786589
Sustainable Holdings,935.4857795637192,6598.356061338944,65.73151288482235,11.582308223679426,44.967697718372,83.7450894834734,22.84715759170237,18.54118178271742,81.52063775656498,13.233055612009137,663.4535782985462,1922.2342841155353,1258.7807058169892
NextGen Utilities,708.3840480277198,9931.980604373011,39.88988049773121,70.59562365800072,34.52645520570531,30.98656494084847,86.64274028987562,51.20181266754691,8.47286832903179,67.69996053657859,127.51153061286692,476.93009966109827,349.41856904823135
Peak Power,546.4430548118979,4476.9085576881935,93.5291651958808,50.36886093282389,17.27567562462099,50.75090944693314,3.3323199439508455,99.2241914861122,62.297288768809565,67.50466222899199,972.902207693587,1061.2835478113932,88.38134011780619
Future Energy,111.44340098820416,6164.571286940621,86.03760947406695,82.915064028414,62.198079009387406,40.1252583203728,91.27873853865253,65.26134017473535,0.6785552976827591,97.91033942522733,932.2380928410134,1167.6902721075435,235.45217926653004
Eco Energy,993.1738604405232,4740.43506316602,30.158429127857303,50.81417186651943,88.19755551406074,85.50783859696881,11.836222785129802,6.129879444922359,4.345624630117062,71.19529880655504,941.7431463237402,1085.449555554278,143.70640923053782
Pure Technologies,704.309441405179,8625.445009496734,31.522829089107088,62.02413542689121,95.90842422824034,43.19185311458288,64.57591779380326,52.55793740622418,90.39800090558408,49.32434959334473,428.50314602534655,1644.3529169216658,1215.8497708963193
Global Industries,385.23022961045046,9120.127631160143,56.10703121983725,47.774212639953596,19.234636315391505,38.60991888374843,25.00824689139418,49.66452123895044,52.75637213568055,85.73278235335529,578.7018618931897,1406.7252038294553,828.0233419362655
NextGen Fuels,891.3417939980544,8896.20050984734,79.62148915576483,47.81589235558441,71.73727740629734,68.98236928976374,83.65523911696138,14.41678158180495,73.59019858685248,10.447298581593623,958.7175427518177,427.98523865287103,-530.7323040989468
Peak Enterprises,332.5884582626363,9769.350148113319,13.963634144961794,76.79699780618316,66.43393666056822,60.24411098614427,51.23003609154665,92.02723688024076,83.85009904431459,44.929582089625455,912.111450784828,823.6123532175087,-88.49909756731927
Blue Energy,589.6149212644764,1247.6726662637377,72.4001638361236,62.85664006472832,34.33777895745725,10.724683349584607,13.524119124650136,44.076524767536895,94.9586767564585,28.710911092756973,811.2200283110326,810.3383270963955,-0.8817012146371326
Eco Energy,672.4636873568426,8558.34545930978,68.34123076438873,63.32632016094104,1.9099199353725838,50.81688063439632,57.099157132597846,99.45591406097397,86.93528479227959,10.463780692762558,466.5984308628332,1218.1379470272716,751.5395161644384
Synergy Enterprises,298.9570343083556,7765.94955735184,30.83320863216894,45.02824838315258,68.97912473128662,73.54783883332476,40.78826101969831,42.00722952521643,48.33114486972939,76.35020847203663,607.9053008639561,724.6251517842145,116.71985092025841
Clean Group,980.5575509205363,3058.249684603283,71.32177119172138,53.11094963375276,94.54948605595001,99.20747645913562,66.14478166131012,60.795770268360926,33.597030738051146,51.07920304988839,813.6212267949829,411.0891851970391,-402.5320415979438
United Holdings,773.3727153810978,9606.880840487747,94.61648721268743,74.57176662047873,63.21201219156514,62.914683397031915,88.19032847634595,10.476253645144007,15.449323620603817,55.67687198974907,345.7107959860286,1376.6287981828436,1030.918002196815
Blue Corporation,602.031902959963,2333.6013540695094,14.210726047459167,82.59409191119182,43.52927241876341,37.02930664413178,40.938913118341844,45.42278238068692,40.03214824872799,41.1255187910329,663.8044314053002,1731.8664893630405,1068.0620579577403
Clean Partners,262.5351383577708,7115.949344205175,38.76868497628563,69.65614021440462,52.515389411162836,22.615159980211843,28.988067953385965,23.87658940039733,36.649357916116344,46.033723160273524,845.1408923666711,1876.894571838663,1031.753679471992
Sustainable Energy,148.4723862982235,3024.0119513432123,49.435904499971976,92.4072988845683,19.962880765991752,87.28302341533202,1.4515094527608796,83.5564798571235,55.957484195587334,11.601738712300314,736.7093125596112,1950.6411517870565,1213.9318392274454
Sustainable Enterprises,388.05384926888513,4882.425838966672,90.93343230322206,82.0324088147201,75.05441637537376,81.45652121135028,57.483903785987486,78.39195848675399,66.55094087572134,67.29178242869764,531.5325680719006,1606.0103231762253,1074.4777551043246
Clean Systems,777.8686023220625,7472.439072501121,96.6035301948241,56.186378980951844,74.64198300098491,23.392282077938486,40.227476743143356,82.41799996253584,97.83254764450474,43.244735960521375,626.1475235996425,451.46437092542385,-174.6831526742186
United Power,342.3981684718226,6069.92177829742,49.970372184669905,67.14060726437368,14.551730038742495,20.063209014657346,37.464921901482874,72.36094377579514,72.83861861007324,81.67675731295833,989.8079888312146,1735.601283626104,745.7932947948894
Global Partners,585.6005984459546,4847.5164819530055,77.5025570927972,92.6308276921196,87.7978382499659,71.51367768111756,18.29353212842125,83.26832236200512,64.37485324429232,19.62872001430761,641.789015182489,919.9281320884531,278.1391169059641
United Power,755.1524590576688,3937.045878387885,57.84949213880347,61.91680442430584,26.918973947330528,31.495206191875948,43.00553451912743,20.082875017492086,33.50924342683426,20.505509341883577,807.0559786167794,1513.8403648262545,706.7843862094751
Green Fuels,197.14934318181793,8556.936901379113,58.40046412672388,82.48069479798306,98.22560609366148,30.63987983619578,98.44419535833683,45.20437765798017,3.450387649832598,64.57595715306877,753.9442879398964,1156.2824089295045,402.3381209896081
Peak Energy,716.768214504286,2294.3291528333234,35.028956355972085,68.8810503589987,38.290301403724584,15.229024706765525,29.775415367224433,69.18468799459681,28.812512885469175,84.60034233973968,731.3415539764269,1691.4910405678106,960.1494865913837
Green Partners,182.68379893904023,4870.925888768201,29.526062127749157,55.193636106046654,17.788405873449964,26.39755197098299,59.97044134081002,63.73924979351349,76.84479004596177,47.21978386181753,744.7321496026392,965.9103191114395,221.17816950880035
NextGen Corporation,968.6167679142969,9133.818145976278,35.920481133163705,24.18381954153531,35.17201113456523,42.750755759264955,77.64868813156667,71.63544828740869,20.527194080380173,72.69538687331,508.9687761533175,311.22885933203736,-197.73991682128013
Quantum Industries,539.5547170584457,8612.645954139709,60.06952065313714,42.599751946842815,44.01803286971931,73.28383372724156,74.91578231765317,22.42583831512317,71.21881936741144,99.93299214930856,526.7441570663127,1202.2826795884475,675.5385225221348
Global Systems,235.60849693888966,4608.475862257421,12.62396674198801,96.77428248337156,6.930777303829483,33.63080944137498,32.877428749259074,9.843470904498975,57.97798425694158,99.02656397289282,521.076463624704,508.32299840181173,-12.753465222892316
Sustainable Group,408.1452724301918,7867.975272411774,91.65240499207653,65.77653832726,57.82183812232895,32.86043394798427,61.08600835168504,91.68065780747764,17.185686975046487,74.43368428217,129.9291464913473,1937.9317382352608,1808.0025917439134
Eco Corporation,472.0748043657353,8408.447476379733,24.06553385947986,56.43953803389896,59.76324398689003,28.49132525524358,87.12646852701572,56.01718955673584,26.162480629182994,73.95864896782489,316.9587972990911,1148.533518485885,831.5747211867939
Synergy Utilities,782.3665099688836,8999.986816032668,29.80798091842479,93.29566255282273,73.89304553494722,47.8283667511043,1.5447427733077945,15.382592450741095,49.63036034864765,24.761888719890568,239.10760598489452,1196.405828907069,957.2982229221745
Bright Corporation,769.0814074689483,5900.5519214430515,56.64485588028817,58.65117810374487,2.9169892290743293,18.06366979413153,43.57343568433076,79.34365818873616,41.83747051078475,83.35396315437737,897.8005102575315,1833.078283066672,935.2777728091404
Clean Power,650.7464548035979,2840.1479744924063,73.91032897035514,52.6082518417403,54.123821443383015,48.563073403212556,22.427341824190528,91.49299366292826,77.85638475467596,40.51021270471205,347.47242980765407,1324.2534412721147,976.7810114644607
Peak Energy,195.33764130264365,3297.781688535385,18.615614926995757,75.93108551502053,5.290743327066439,70.41755561946898,38.8632290398839,16.956351857110906,73.4404642543247,96.19939098668226,224.59837101898637,744.9128789414729,520.3145079224864
Eco Group,236.41243442890624,3661.252066374438,38.5925227792446,71.26656189865444,70.11442199666534,2.979050403262218,41.598960797524164,81.74124552691106,57.45745034730171,8.142768870693551,207.79023871979643,732.970310444068,525.1800717242716
Peak Power,184.38122858100098,6344.222327286539,97.18071450169214,19.316000840843273,5.572798570098447,0.9779380305761864,74.6670964786637,93.32250613191283,82.22747114729252,43.5840368872726,729.9908510969428,1102.8415698316212,372.85071873467837
Eco Enterprises,619.455504958795,1295.286617157476,33.61086701028511,47.13082745741212,91.17278483416327,7.512291015450923,9.382187239544315,93.83616002960173,56.26695406843086,55.58404876834986,105.47497982346336,1759.894812072486,1654.4198322490226
Blue Energy,889.4245973602635,6724.382219019714,38.17451305568322,47.25154428195852,70.20825668844965,53.56600617281121,51.25839031325105,91.41564616535011,96.43892566572602,40.51562070861648,524.1739615808574,1630.5128133253013,1106.338851744444
Red Group,490.4204610292946,4279.188145854088,85.28486415562301,37.822451524334475,50.73897650851571,85.44550831854035,56.41947917987453,54.64210123601028,21.722409915108145,21.057919050494334,206.98399503837663,1932.9330549023205,1725.9490598639438
United Systems,244.7633565619716,3657.1762224067793,14.519298852140974,51.729348215225315,44.15039232811749,0.4884466020251943,49.41576035518044,35.621131725386924,71.41319936021527,59.298848878250986,864.6970398723147,329.39502113396657,-535.3020187383481
Eco Holdings,602.2380926340703,8915.469136553136,51.81518519280738,41.31073977271442,13.067263041326239,93.6661304584681,73.18732530627202,0.7272807694009287,36.9944132054468,75.59179146251375,962.6053208072124,682.9869241358095,-279.6183966714028
Quantum Enterprises,830.5769951791389,5140.02156022719,44.16550880065032,19.934548947118312,29.09993895646631,10.62785115705358,38.37912559068474,6.091222687152708,27.89661944201939,64.48385960201965,962.8791545934133,344.3738740647068,-618.5052805287065
Blue Fuels,767.540855361637,1855.477409794235,38.4928083917786,41.23664872746811,86.89591050208962,84.19835280582262,94.49670636400761,42.88390152973906,18.038747596771287,23.44488488080395,497.7676980520924,1551.9425490243852,1054.174850972293
Red Resources,893.3057017075192,8440.720912236222,35.7129634640288,7.22769475731766,90.4452811562494,48.28547649829468,48.180344253894134,39.93261463915103,55.25034762615439,73.1607944368524,680.0633419913169,453.50064047069054,-226.56270152062632
United Corporation,350.11188752398107,1428.7713169285594,18.223669437436826,57.578586277441154,0.07477083705310639,65.9357387278844,57.121390961479754,18.47139095698832,21.546943274921126,25.689780604456324,639.7337228596701,379.7953723956921,-259.93835046397805
Global Solutions,274.5584805409974,7540.74301751377,38.334324641648394,85.3654548941112,59.41363914775513,51.06829844471824,82.55308233467494,39.54800280316568,20.035085144840593,17.520236292404,415.03501124735766,1211.0099727792035,795.9749615318458
Quantum Systems,891.8348373477448,7965.1559959359865,13.874716244410171,72.52870843545553,71.93006090251136,47.70482251793546,27.523610593112245,17.46500654553681,99.05319050838179,69.06680154387222,499.65804227847804,940.6724818144853,441.0144395360073
Green Corporation,691.8042815002208,4173.423453359724,80.28674772799917,36.03940400541112,61.87469824576063,83.48994283643914,7.520202876280246,84.87912527758405,80.17474168457608,84.2787246113929,157.8913275099571,1487.1824097724407,1329.2910822624835
Synergy Systems,379.83603700679873,8423.09070650008,45.84050145622105,8.707120557730818,8.167976486635398,75.58863795678164,70.77839783624825,29.819487787559883,74.82768202543754,48.15394476965744,816.1291294043385,1076.6277050604913,260.49857565615275
Clean Systems,768.1132455152583,5640.934652708081,49.951344908792045,20.214939922527076,21.772489879890223,48.340223652300416,48.301185554837865,59.856435015830996,79.40606258827549,53.139179313843776,316.72316093915714,965.602272692815,648.8791117536578
Clean Holdings,833.6065460323312,5169.642879455171,90.42351278051184,54.549034049483566,25.034026738138603,11.16359293960616,89.65042509589948,50.28430619990868,96.89228737187425,30.274757047123245,514.4745980227386,965.9008077445476,451.42620972180896
Synergy Industries,653.4804163070191,1408.6295332182328,69.22494854750987,20.705708338303285,83.17246313050897,11.540295931440813,98.26800487224341,5.188207759399221,57.32766887532035,49.46180151100322,532.5586602549795,1769.3774847179384,1236.818824462959
Pure Resources,719.0956988919236,3610.262742840153,10.725319300790781,54.39731112849675,46.31994363089205,80.15394607190754,39.91093505747292,94.22337194911663,22.024387740286056,13.19829980124072,604.6405652361864,911.4061713004395,306.7656060642531
NextGen Resources,437.7339139983997,9379.089737967699,94.88573406651565,23.15990247638989,48.68282119412368,52.93906213475334,41.543901625966086,52.72259782504833,86.2209640753239,95.58308296829901,836.0889740992809,800.1148299853403,-35.97414411394061
